,label
8596,5
8597,2
8598,5
8599,9
8600,5
8601,7
8602,4
8603,1
8604,6
8605,3
8606,4
8607,8
8608,3
8609,8
8610,0
8611,1
8612,3
8613,2
8614,3
8615,9
8616,2
8617,7
8618,8
8619,4
8620,7
8621,5
8622,7
8623,3
8624,7
8625,4
8626,9
8627,1
8628,0
8629,5
8630,1
8631,8
8632,6
8633,4
8634,8
8635,9
8636,6
8637,7
8638,1
8639,0
8640,6
8641,2
8642,2
8643,3
8644,0
8645,5
8646,9
8647,4
8648,0
8649,5
8650,2
8651,5
8652,5
8653,4
8654,5
8655,8
8656,5
8657,3
8658,6
8659,6
8660,6
8661,4
8662,3
8663,1
8664,1
8665,1
8666,5
8667,1
8668,4
8669,8
8670,5
8671,0
8672,2
8673,6
8674,9
8675,3
8676,1
8677,7
8678,7
8679,2
8680,5
8681,4
8682,9
8683,5
8684,5
8685,5
8686,4
8687,7
8688,9
8689,1
8690,2
8691,8
8692,7
8693,5
8694,6
8695,0
8696,2
8697,8
8698,3
8699,4
8700,3
8701,8
8702,6
8703,2
8704,9
8705,5
8706,0
8707,2
8708,6
8709,1
8710,9
8711,0
8712,8
8713,2
8714,6
8715,9
8716,8
8717,0
8718,9
8719,5
8720,6
8721,5
8722,1
8723,1
8724,6
8725,5
8726,3
8727,5
8728,5
8729,3
8730,1
8731,5
8732,2
8733,1
8734,7
8735,3
8736,6
8737,8
8738,2
8739,5
8740,2
8741,6
8742,0
8743,8
8744,9
8745,8
8746,0
8747,1
8748,0
8749,1
8750,4
8751,6
8752,5
8753,0
8754,1
8755,8
8756,1
8757,6
8758,5
8759,5
8760,7
8761,0
8762,6
8763,7
8764,3
8765,1
8766,4
8767,8
8768,7
8769,8
8770,7
8771,9
8772,2
8773,6
8774,3
8775,8
8776,4
8777,2
8778,5
8779,3
8780,1
8781,2
8782,5
8783,9
8784,2
8785,7
8786,7
8787,8
8788,1
8789,0
8790,2
8791,7
8792,4
8793,2
8794,9
8795,8
8796,0
8797,1
8798,2
8799,4
8800,4
8801,5
8802,5
8803,5
8804,2
8805,3
8806,1
8807,5
8808,9
8809,3
8810,9
8811,4
8812,8
8813,5
8814,7
8815,7
8816,4
8817,0
8818,2
8819,7
8820,3
8821,3
8822,1
8823,3
8824,0
8825,7
8826,8
8827,5
8828,6
8829,9
8830,5
8831,0
8832,0
8833,1
8834,3
8835,6
8836,5
8837,5
8838,8
8839,0
8840,3
8841,8
8842,6
8843,0
8844,4
8845,1
8846,4
8847,4
8848,7
8849,8
8850,5
8851,3
8852,9
8853,7
8854,8
8855,8
8856,5
8857,9
8858,0
8859,9
8860,3
8861,0
8862,6
8863,7
8864,6
8865,5
8866,5
8867,6
8868,4
8869,8
8870,4
8871,1
8872,6
8873,7
8874,6
8875,6
8876,0
8877,3
8878,5
8879,7
8880,9
8881,0
8882,5
8883,6
8884,6
8885,9
8886,6
8887,8
8888,0
8889,8
8890,3
8891,9
8892,9
8893,3
8894,3
8895,2
8896,2
8897,6
8898,3
8899,7
8900,6
8901,9
8902,3
8903,8
8904,1
8905,3
8906,3
8907,3
8908,4
8909,6
8910,2
8911,4
8912,3
8913,6
8914,3
8915,1
8916,6
8917,3
8918,5
8919,6
8920,6
8921,1
8922,0
8923,0
8924,8
8925,0
8926,3
8927,3
8928,3
8929,9
8930,0
8931,5
8932,9
8933,9
8934,5
8935,1
8936,0
8937,1
8938,3
8939,8
8940,3
8941,1
8942,4
8943,9
8944,5
8945,5
8946,9
8947,5
8948,4
8949,2
8950,4
8951,2
8952,4
8953,7
8954,0
8955,2
8956,2
8957,2
8958,0
8959,9
8960,3
8961,6
8962,6
8963,0
8964,1
8965,3
8966,9
8967,3
8968,2
8969,6
8970,7
8971,0
8972,5
8973,6
8974,8
8975,4
8976,2
8977,2
8978,6
8979,9
8980,4
8981,0
8982,7
8983,4
8984,1
8985,6
8986,3
8987,4
8988,8
8989,1
8990,5
8991,1
8992,5
8993,7
8994,3
8995,9
8996,3
8997,9
8998,2
8999,7
9000,5
9001,7
9002,5
9003,4
9004,5
9005,0
9006,2
9007,0
9008,8
9009,6
9010,5
9011,6
9012,3
9013,4
9014,5
9015,9
9016,1
9017,7
9018,6
9019,7
9020,4
9021,2
9022,5
9023,6
9024,8
9025,5
9026,4
9027,1
9028,3
9029,1
9030,9
9031,4
9032,3
9033,6
9034,4
9035,8
9036,9
9037,1
9038,8
9039,0
9040,4
9041,2
9042,4
9043,0
9044,6
9045,6
9046,3
9047,4
9048,5
9049,6
9050,8
9051,9
9052,1
9053,5
9054,3
9055,3
9056,7
9057,6
9058,9
9059,9
9060,2
9061,8
9062,9
9063,1
9064,0
9065,6
9066,7
9067,3
9068,8
9069,3
9070,4
9071,0
9072,4
9073,5
9074,9
9075,0
9076,8
9077,3
9078,1
9079,8
9080,9
9081,7
9082,1
9083,0
9084,6
9085,2
9086,2
9087,1
9088,8
9089,5
9090,8
9091,9
9092,8
9093,7
9094,7
9095,4
9096,9
9097,0
9098,9
9099,7
9100,6
9101,5
9102,0
9103,9
9104,1
9105,6
9106,2
9107,0
9108,0
9109,4
9110,7
9111,2
9112,2
9113,1
9114,1
9115,7
9116,4
9117,9
9118,2
9119,0
9120,7
9121,6
9122,8
9123,5
9124,3
9125,4
9126,7
9127,7
9128,1
9129,0
9130,8
9131,9
9132,6
9133,9
9134,3
9135,0
9136,0
9137,0
9138,7
9139,3
9140,2
9141,2
9142,4
9143,6
9144,3
9145,2
9146,8
9147,5
9148,4
9149,4
9150,2
9151,2
9152,4
9153,1
9154,6
9155,1
9156,8
9157,1
9158,2
9159,8
9160,9
9161,4
9162,2
9163,1
9164,8
9165,4
9166,9
9167,7
9168,3
9169,9
9170,0
9171,2
9172,9
9173,3
9174,7
9175,4
9176,4
9177,1
9178,1
9179,0
9180,0
9181,0
9182,0
9183,8
9184,2
9185,1
9186,9
9187,6
9188,8
9189,1
9190,1
9191,9
9192,1
9193,6
9194,6
9195,3
9196,1
9197,5
9198,0
9199,6
9200,1
9201,9
9202,7
9203,9
9204,2
9205,4
9206,8
9207,2
9208,4
9209,2
9210,5
9211,4
9212,9
9213,0
9214,6
9215,9
9216,3
9217,1
9218,7
9219,8
9220,8
9221,3
9222,7
9223,2
9224,4
9225,0
9226,4
9227,8
9228,3
9229,2
9230,3
9231,5
9232,5
9233,2
9234,3
9235,1
9236,3
9237,3
9238,4
9239,8
9240,7
9241,3
9242,6
9243,2
9244,4
9245,8
9246,7
9247,7
9248,2
9249,8
9250,1
9251,4
9252,2
9253,1
9254,6
9255,2
9256,3
9257,3
9258,7
9259,6
9260,7
9261,9
9262,2
9263,9
9264,2
9265,3
9266,7
9267,8
9268,9
9269,4
9270,5
9271,3
9272,8
9273,2
9274,8
9275,2
9276,3
9277,0
9278,6
9279,7
9280,4
9281,8
9282,4
9283,9
9284,8
9285,0
9286,1
9287,1
9288,1
9289,0
9290,5
9291,3
9292,7
9293,0
9294,6
9295,0
9296,4
9297,2
9298,5
9299,9
9300,0
9301,9
9302,1
9303,7
9304,1
9305,9
9306,5
9307,9
9308,9
9309,6
9310,1
9311,6
9312,1
9313,5
9314,1
9315,9
9316,5
9317,7
9318,8
9319,5
9320,7
9321,4
9322,5
9323,0
9324,5
9325,9
9326,7
9327,2
9328,5
9329,5
9330,2
9331,3
9332,2
9333,3
9334,2
9335,3
9336,3
9337,7
9338,5
9339,5
9340,5
9341,0
9342,8
9343,1
9344,9
9345,1
9346,1
9347,7
9348,8
9349,9
9350,9
9351,3
9352,3
9353,6
9354,5
9355,6
9356,6
9357,7
9358,3
9359,8
9360,4
9361,9
9362,8
9363,7
9364,3
9365,2
9366,3
9367,3
9368,1
9369,6
9370,2
9371,7
9372,7
9373,5
9374,2
9375,9
9376,6
9377,5
9378,3
9379,6
9380,4
9381,6
9382,8
9383,4
9384,9
9385,1
9386,6
9387,6
9388,9
9389,9
9390,4
9391,5
9392,0
9393,6
9394,3
9395,1
9396,1
9397,7
9398,0
9399,2
9400,0
9401,2
9402,5
9403,4
9404,3
9405,6
9406,4
9407,5
9408,5
9409,4
9410,9
9411,0
9412,2
9413,6
9414,4
9415,7
9416,9
9417,8
9418,9
9419,0
9420,0
9421,9
9422,1
9423,6
9424,9
9425,8
9426,4
9427,6
9428,9
9429,0
9430,0
9431,0
9432,3
9433,4
9434,4
9435,3
9436,1
9437,3
9438,2
9439,9
9440,4
9441,1
9442,4
9443,6
9444,9
9445,6
9446,8
9447,2
9448,8
9449,9
9450,6
9451,1
9452,0
9453,5
9454,0
9455,6
9456,0
9457,0
9458,5
9459,9
9460,7
9461,7
9462,2
9463,0
9464,8
9465,4
9466,9
9467,7
9468,4
9469,9
9470,6
9471,2
9472,5
9473,4
9474,0
9475,7
9476,6
9477,4
9478,1
9479,0
9480,9
9481,5
9482,3
9483,0
9484,0
9485,6
9486,0
9487,1
9488,6
9489,7
9490,4
9491,9
9492,6
9493,7
9494,5
9495,1
9496,9
9497,7
9498,2
9499,2
9500,7
9501,4
9502,2
9503,6
9504,8
9505,3
9506,9
9507,7
9508,3
9509,9
9510,7
9511,7
9512,1
9513,4
9514,5
9515,3
9516,8
9517,6
9518,4
9519,2
9520,8
9521,9
9522,0
9523,3
9524,9
9525,9
9526,0
9527,3
9528,2
9529,6
9530,4
9531,8
9532,4
9533,8
9534,3
9535,5
9536,7
9537,8
9538,1
9539,2
9540,4
9541,5
9542,9
9543,1
9544,5
9545,9
9546,4
9547,3
9548,9
9549,8
9550,3
9551,9
9552,1
9553,6
9554,5
9555,1
9556,6
9557,4
9558,9
9559,9
9560,8
9561,1
9562,6
9563,2
9564,9
9565,1
9566,0
9567,4
9568,5
9569,3
9570,3
9571,5
9572,8
9573,0
9574,3
9575,0
9576,2
9577,1
9578,5
9579,8
9580,3
9581,9
9582,9
9583,7
9584,4
9585,3
9586,6
9587,1
9588,4
9589,5
9590,2
9591,0
9592,3
9593,3
9594,9
9595,6
9596,9
9597,3
9598,9
9599,1
9600,1
9601,9
9602,0
9603,3
9604,7
9605,4
9606,3
9607,1
9608,1
9609,0
9610,6
9611,4
9612,9
9613,8
9614,0
9615,5
9616,5
9617,7
9618,0
9619,1
9620,0
9621,1
9622,8
9623,1
9624,5
9625,6
9626,6
9627,2
9628,4
9629,1
9630,8
9631,8
9632,3
9633,7
9634,6
9635,4
9636,7
9637,7
9638,8
9639,8
9640,8
9641,8
9642,6
9643,9
9644,0
9645,7
9646,4
9647,9
9648,7
9649,5
9650,1
9651,1
9652,0
9653,0
9654,1
9655,9
9656,0
9657,8
9658,0
9659,0
9660,1
9661,7
9662,9
9663,2
9664,4
9665,9
9666,6
9667,0
9668,7
9669,9
9670,7
9671,4
9672,2
9673,3
9674,7
9675,5
9676,5
9677,7
9678,1
9679,0
9680,4
9681,4
9682,4
9683,7
9684,7
9685,5
9686,6
9687,7
9688,9
9689,6
9690,7
9691,8
9692,6
9693,7
9694,9
9695,9
9696,7
9697,1
9698,0
9699,9
9700,6
9701,3
9702,3
9703,4
9704,6
9705,9
9706,7
9707,2
9708,4
9709,5
9710,1
9711,3
9712,2
9713,8
9714,8
9715,7
9716,9
9717,5
9718,9
9719,7
9720,8
9721,5
9722,3
9723,9
9724,7
9725,2
9726,2
9727,7
9728,4
9729,8
9730,1
9731,1
9732,6
9733,9
9734,7
9735,0
9736,4
9737,4
9738,3
9739,1
9740,4
9741,4
9742,8
9743,8
9744,8
9745,6
9746,7
9747,2
9748,9
9749,5
9750,9
9751,1
9752,0
9753,6
9754,7
9755,3
9756,0
9757,5
9758,1
9759,2
9760,2
9761,3
9762,8
9763,3
9764,8
9765,6
9766,4
9767,1
9768,3
9769,3
9770,1
9771,9
9772,1
9773,5
9774,5
9775,5
9776,8
9777,0
9778,8
9779,9
9780,5
9781,1
9782,6
9783,7
9784,1
9785,3
9786,2
9787,5
9788,9
9789,8
9790,3
9791,8
9792,0
9793,1
9794,4
9795,2
9796,4
9797,5
9798,2
9799,6
9800,2
9801,8
9802,5
9803,5
9804,6
9805,1
9806,8
9807,3
9808,4
9809,0
9810,0
9811,3
9812,9
9813,5
9814,9
9815,1
9816,3
9817,8
9818,1
9819,7
9820,3
9821,7
9822,1
9823,6
9824,2
9825,6
9826,2
9827,8
9828,3
9829,1
9830,8
9831,7
9832,8
9833,6
9834,1
9835,2
9836,1
9837,7
9838,9
9839,3
9840,6
9841,9
9842,8
9843,6
9844,0
9845,1
9846,1
9847,6
9848,5
9849,0
9850,8
9851,0
9852,2
9853,8
9854,7
9855,8
9856,5
9857,7
9858,9
9859,5
9860,7
9861,1
9862,3
9863,1
9864,4
9865,8
9866,1
9867,0
9868,3
9869,0
9870,8
9871,5
9872,3
9873,2
9874,6
9875,7
9876,4
9877,5
9878,0
9879,1
9880,5
9881,6
9882,0
9883,3
9884,2
9885,5
9886,9
9887,2
9888,5
9889,7
9890,6
9891,7
9892,0
9893,2
9894,0
9895,7
9896,9
9897,4
9898,9
9899,0
9900,5
9901,6
9902,8
9903,7
9904,7
9905,9
9906,9
9907,5
9908,8
9909,9
9910,8
9911,8
9912,8
9913,9
9914,4
9915,1
9916,0
9917,4
9918,1
9919,5
9920,8
9921,8
9922,3
9923,6
9924,5
9925,4
9926,0
9927,3
9928,9
9929,7
9930,2
9931,6
9932,1
9933,9
9934,5
9935,7
9936,0
9937,2
9938,2
9939,7
9940,7
9941,8
9942,4
9943,0
9944,6
9945,2
9946,9
9947,5
9948,5
9949,3
9950,3
9951,3
9952,6
9953,2
9954,1
9955,3
9956,0
9957,5
9958,0
9959,6
9960,3
9961,4
9962,9
9963,0
9964,0
9965,9
9966,4
9967,4
9968,8
9969,1
9970,1
9971,3
9972,4
9973,9
9974,8
9975,6
9976,2
9977,8
9978,4
9979,1
9980,2
9981,0
9982,3
9983,7
9984,9
9985,0
9986,5
9987,6
9988,5
9989,4
9990,4
9991,5
9992,3
9993,9
9994,0
9995,8
9996,1
9997,2
9998,1
9999,0
10000,9
10001,3
10002,4
10003,0
10004,5
10005,9
10006,5
10007,0
10008,1
10009,5
10010,6
10011,7
10012,7
10013,3
10014,0
10015,4
10016,1
10017,6
10018,3
10019,1
10020,6
10021,1
10022,5
10023,4
10024,9
10025,3
10026,1
10027,5
10028,5
10029,2
10030,4
10031,9
10032,0
10033,7
10034,5
10035,8
10036,9
10037,6
10038,6
10039,7
10040,8
10041,7
10042,1
10043,0
10044,7
10045,4
10046,4
10047,1
10048,8
10049,4
10050,2
10051,2
10052,6
10053,2
10054,7
10055,0
10056,2
10057,3
10058,5
10059,4
10060,0
10061,5
10062,2
10063,1
10064,4
10065,0
10066,6
10067,1
10068,8
10069,7
10070,9
10071,5
10072,1
10073,3
10074,3
10075,5
10076,9
10077,3
10078,1
10079,9
10080,9
10081,2
10082,4
10083,0
10084,6
10085,6
10086,0
10087,7
10088,0
10089,8
10090,2
10091,1
10092,3
10093,8
10094,8
10095,2
10096,4
10097,4
10098,4
10099,1
10100,7
10101,5
10102,0
10103,5
10104,9
10105,9
10106,1
10107,7
10108,4
10109,2
10110,2
10111,2
10112,6
10113,6
10114,6
10115,5
10116,7
10117,6
10118,3
10119,2
10120,6
10121,0
10122,9
10123,0
10124,5
10125,7
10126,2
10127,9
10128,5
10129,4
10130,4
10131,9
10132,9
10133,0
10134,1
10135,4
10136,2
10137,6
10138,8
10139,5
10140,7
10141,3
10142,8
10143,3
10144,4
10145,7
10146,1
10147,2
10148,7
10149,1
10150,4
10151,5
10152,6
10153,1
10154,7
10155,1
10156,2
10157,6
10158,2
10159,8
10160,9
10161,1
10162,8
10163,0
10164,3
10165,3
10166,1
10167,9
10168,6
10169,1
10170,4
10171,1
10172,3
10173,6
10174,2
10175,6
10176,9
10177,5
10178,8
10179,7
10180,3
10181,3
10182,6
10183,5
10184,2
10185,8
10186,5
10187,8
10188,5
10189,7
10190,8
10191,8
10192,0
10193,5
10194,1
10195,8
10196,2
10197,2
10198,3
10199,0
10200,6
10201,6
10202,6
10203,2
10204,4
10205,4
10206,7
10207,6
10208,6
10209,7
10210,0
10211,5
10212,5
10213,2
10214,6
10215,1
10216,1
10217,1
10218,3
10219,9
10220,3
10221,4
10222,9
10223,7
10224,7
10225,5
10226,4
10227,3
10228,3
10229,8
10230,5
10231,3
10232,3
10233,0
10234,6
10235,1
10236,8
10237,3
10238,5
10239,8
10240,6
10241,3
10242,0
10243,3
10244,3
10245,2
10246,5
10247,4
10248,9
10249,3
10250,1
10251,4
10252,9
10253,1
10254,6
10255,8
10256,1
10257,1
10258,9
10259,0
10260,3
10261,9
10262,1
10263,0
10264,3
10265,5
10266,0
10267,1
10268,2
10269,4
10270,4
10271,0
10272,4
10273,6
10274,0
10275,6
10276,6
10277,3
10278,3
10279,4
10280,8
10281,5
10282,3
10283,7
10284,0
10285,0
10286,0
10287,6
10288,9
10289,3
10290,5
10291,6
10292,1
10293,6
10294,8
10295,5
10296,0
10297,3
10298,8
10299,1
10300,2
10301,6
10302,8
10303,8
10304,4
10305,4
10306,3
10307,6
10308,6
10309,5
10310,4
10311,8
10312,7
10313,8
10314,8
10315,7
10316,2
10317,1
10318,5
10319,7
10320,3
10321,7
10322,4
10323,3
10324,0
10325,1
10326,0
10327,1
10328,3
10329,4
10330,5
10331,2
10332,7
10333,4
10334,2
10335,5
10336,5
10337,1
10338,3
10339,5
10340,8
10341,9
10342,9
10343,2
10344,5
10345,0
10346,9
10347,1
10348,6
10349,7
10350,2
10351,7
10352,3
10353,9
10354,2
10355,3
10356,7
10357,0
10358,0
10359,1
10360,6
10361,9
10362,6
10363,5
10364,1
10365,7
10366,8
10367,7
10368,0
10369,7
10370,2
10371,7
10372,4
10373,6
10374,3
10375,2
10376,7
10377,8
10378,2
10379,8
10380,0
10381,6
10382,4
10383,1
10384,3
10385,5
10386,0
10387,2
10388,4
10389,6
10390,2
10391,4
10392,0
10393,7
10394,9
10395,9
10396,0
10397,9
10398,8
10399,6
10400,0
10401,8
10402,1
10403,5
10404,2
10405,9
10406,7
10407,9
10408,6
10409,5
10410,6
10411,1
10412,6
10413,8
10414,2
10415,9
10416,6
10417,0
10418,1
10419,6
10420,0
10421,2
10422,5
10423,4
10424,3
10425,7
10426,9
10427,8
10428,5
10429,9
10430,5
10431,7
10432,8
10433,5
10434,6
10435,6
10436,3
10437,8
10438,7
10439,0
10440,2
10441,4
10442,2
10443,4
10444,6
10445,7
10446,1
10447,5
10448,8
10449,3
10450,6
10451,9
10452,4
10453,2
10454,0
10455,3
10456,3
10457,3
10458,5
10459,3
10460,4
10461,2
10462,0
10463,7
10464,6
10465,6
10466,4
10467,7
10468,4
10469,4
10470,1
10471,4
10472,8
10473,6
10474,0
10475,4
10476,2
10477,4
10478,8
10479,0
10480,5
10481,0
10482,3
10483,2
10484,2
10485,6
10486,7
10487,3
10488,5
10489,3
10490,2
10491,6
10492,2
10493,8
10494,1
10495,8
10496,9
10497,3
10498,5
10499,9
10500,6
10501,8
10502,6
10503,7
10504,0
10505,3
10506,0
10507,8
10508,1
10509,2
10510,0
10511,4
10512,8
10513,9
10514,6
10515,9
10516,4
10517,1
10518,1
10519,6
10520,7
10521,8
10522,5
10523,7
10524,3
10525,6
10526,2
10527,2
10528,1
10529,7
10530,6
10531,1
10532,5
10533,8
10534,3
10535,2
10536,4
10537,3
10538,9
10539,7
10540,0
10541,1
10542,4
10543,5
10544,5
10545,3
10546,9
10547,2
10548,8
10549,3
10550,9
10551,8
10552,8
10553,9
10554,4
10555,7
10556,2
10557,8
10558,9
10559,4
10560,7
10561,6
10562,6
10563,6
10564,8
10565,7
10566,3
10567,5
10568,3
10569,4
10570,0
10571,6
10572,7
10573,8
10574,4
10575,6
10576,9
10577,2
10578,5
10579,3
10580,8
10581,5
10582,9
10583,3
10584,0
10585,8
10586,6
10587,2
10588,1
10589,5
10590,5
10591,5
10592,0
10593,2
10594,1
10595,8
10596,9
10597,9
10598,6
10599,9
10600,9
10601,9
10602,7
10603,8
10604,3
10605,1
10606,4
10607,0
10608,2
10609,9
10610,3
10611,7
10612,0
10613,7
10614,2
10615,9
10616,5
10617,3
10618,8
10619,0
10620,3
10621,2
10622,0
10623,7
10624,1
10625,2
10626,4
10627,6
10628,9
10629,8
10630,9
10631,0
10632,3
10633,0
10634,8
10635,1
10636,8
10637,7
10638,9
10639,8
10640,1
10641,8
10642,3
10643,9
10644,3
10645,4
10646,1
10647,1
10648,8
10649,1
10650,2
10651,4
10652,7
10653,8
10654,9
10655,7
10656,4
10657,4
10658,6
10659,8
10660,4
10661,2
10662,1
10663,8
10664,7
10665,5
10666,6
10667,5
10668,1
10669,8
10670,1
10671,8
10672,6
10673,7
10674,9
10675,8
10676,9
10677,1
10678,9
10679,6
10680,3
10681,3
10682,0
10683,6
10684,4
10685,2
10686,4
10687,7
10688,0
10689,8
10690,2
10691,9
10692,9
10693,1
10694,6
10695,9
10696,7
10697,3
10698,5
10699,8
10700,9
10701,1
10702,2
10703,4
10704,9
10705,0
10706,5
10707,5
10708,5
10709,1
10710,2
10711,0
10712,4
10713,4
10714,2
10715,8
10716,6
10717,6
10718,3
10719,1
10720,0
10721,5
10722,8
10723,7
10724,8
10725,8
10726,4
10727,8
10728,8
10729,6
10730,2
10731,6
10732,3
10733,5
10734,8
10735,1
10736,3
10737,9
10738,8
10739,1
10740,4
10741,8
10742,5
10743,8
10744,7
10745,8
10746,7
10747,2
10748,0
10749,0
10750,4
10751,1
10752,9
10753,4
10754,2
10755,3
10756,0
10757,1
10758,4
10759,5
10760,4
10761,0
10762,5
10763,8
10764,9
10765,7
10766,0
10767,1
10768,4
10769,8
10770,5
10771,4
10772,8
10773,1
10774,0
10775,2
10776,6
10777,8
10778,2
10779,8
10780,1
10781,9
10782,2
10783,5
10784,6
10785,8
10786,5
10787,3
10788,8
10789,4
10790,7
10791,6
10792,4
10793,7
10794,8
10795,0
10796,2
10797,6
10798,0
10799,8
10800,5
10801,1
10802,7
10803,5
10804,4
10805,5
10806,2
10807,2
10808,2
10809,4
10810,2
10811,6
10812,0
10813,5
10814,9
10815,4
10816,7
10817,5
10818,6
10819,0
10820,1
10821,2
10822,0
10823,8
10824,9
10825,3
10826,6
10827,3
10828,3
10829,9
10830,2
10831,5
10832,8
10833,2
10834,1
10835,1
10836,1
10837,5
10838,8
10839,9
10840,5
10841,7
10842,1
10843,2
10844,0
10845,4
10846,7
10847,1
10848,9
10849,0
10850,2
10851,4
10852,6
10853,0
10854,3
10855,7
10856,4
10857,2
10858,1
10859,6
10860,5
10861,8
10862,1
10863,2
10864,1
10865,8
10866,9
10867,7
10868,6
10869,6
10870,8
10871,1
10872,1
10873,7
10874,2
10875,6
10876,9
10877,3
10878,8
10879,3
10880,1
10881,3
10882,3
10883,4
10884,2
10885,1
10886,4
10887,3
10888,8
10889,3
10890,4
10891,1
10892,0
10893,8
10894,7
10895,2
10896,6
10897,7
10898,7
10899,8
10900,2
10901,7
10902,7
10903,0
10904,2
10905,2
10906,0
10907,6
10908,9
10909,4
10910,8
10911,3
10912,1
10913,2
10914,3
10915,4
10916,8
10917,0
10918,6
10919,9
10920,9
10921,1
10922,9
10923,2
10924,3
10925,3
10926,4
10927,8
10928,7
10929,7
10930,9
10931,6
10932,5
10933,7
10934,2
10935,9
10936,6
10937,8
10938,8
10939,0
10940,1
10941,5
10942,3
10943,8
10944,8
10945,6
10946,7
10947,5
10948,4
10949,2
10950,3
10951,8
10952,8
10953,5
10954,5
10955,1
10956,8
10957,6
10958,3
10959,3
10960,2
10961,0
10962,2
10963,0
10964,3
10965,7
10966,6
10967,2
10968,5
10969,2
10970,7
10971,6
10972,7
10973,4
10974,0
10975,6
10976,0
10977,3
10978,2
10979,2
10980,0
10981,1
10982,8
10983,9
10984,8
10985,8
10986,1
10987,2
10988,5
10989,5
10990,8
10991,3
10992,5
10993,3
10994,6
10995,7
10996,7
10997,2
10998,7
10999,1
11000,9
11001,8
11002,5
11003,1
11004,8
11005,4
11006,4
11007,4
11008,5
11009,9
11010,5
11011,1
11012,9
11013,2
11014,0
11015,1
11016,3
11017,9
11018,6
11019,7
11020,9
11021,8
11022,3
11023,4
11024,9
11025,4
11026,8
11027,3
11028,8
11029,8
11030,2
11031,7
11032,1
11033,1
11034,5
11035,2
11036,1
11037,6
11038,2
11039,5
11040,8
11041,3
11042,1
11043,4
11044,2
11045,0
11046,4
11047,2
11048,9
11049,3
11050,3
11051,7
11052,9
11053,4
11054,9
11055,9
11056,6
11057,5
11058,0
11059,0
11060,1
11061,9
11062,6
11063,5
11064,9
11065,8
11066,4
11067,3
11068,4
11069,4
11070,2
11071,2
11072,9
11073,7
11074,8
11075,9
11076,1
11077,4
11078,7
11079,0
11080,9
11081,5
11082,5
11083,0
11084,5
11085,4
11086,4
11087,4
11088,6
11089,8
11090,9
11091,4
11092,0
11093,0
11094,3
11095,3
11096,4
11097,9
11098,9
11099,1
11100,5
11101,7
11102,0
11103,1
11104,0
11105,1
11106,4
11107,5
11108,7
11109,5
11110,5
11111,0
11112,1
11113,1
11114,8
11115,3
11116,2
11117,2
11118,9
11119,4
11120,0
11121,3
11122,6
11123,5
11124,6
11125,5
11126,5
11127,8
11128,3
11129,7
11130,6
11131,8
11132,6
11133,9
11134,3
11135,8
11136,6
11137,3
11138,9
11139,2
11140,2
11141,4
11142,4
11143,5
11144,8
11145,9
11146,6
11147,6
11148,5
11149,8
11150,4
11151,9
11152,9
11153,3
11154,0
11155,0
11156,1
11157,3
11158,1
11159,5
11160,3
11161,8
11162,6
11163,2
11164,5
11165,6
11166,7
11167,1
11168,0
11169,9
11170,2
11171,9
11172,3
11173,0
11174,2
11175,3
11176,5
11177,9
11178,8
11179,4
11180,8
11181,8
11182,6
11183,7
11184,8
11185,9
11186,8
11187,1
11188,6
11189,7
11190,7
11191,7
11192,5
11193,0
11194,2
11195,5
11196,6
11197,1
11198,8
11199,1
11200,1
11201,6
11202,0
11203,7
11204,3
11205,5
11206,1
11207,1
11208,9
11209,5
11210,8
11211,4
11212,9
11213,1
11214,1
11215,6
11216,2
11217,9
11218,0
11219,0
11220,3
11221,1
11222,6
11223,2
11224,7
11225,8
11226,2
11227,1
11228,4
11229,7
11230,1
11231,3
11232,3
11233,5
11234,5
11235,9
11236,6
11237,8
11238,1
11239,2
11240,2
11241,0
11242,2
11243,8
11244,7
11245,1
11246,7
11247,2
11248,1
11249,7
11250,0
11251,4
11252,5
11253,9
11254,3
11255,5
11256,8
11257,7
11258,3
11259,8
11260,0
11261,1
11262,8
11263,5
11264,4
11265,7
11266,5
11267,0
11268,7
11269,8
11270,3
11271,1
11272,8
11273,4
11274,0
11275,5
11276,9
11277,8
11278,8
11279,4
11280,8
11281,4
11282,9
11283,9
11284,2
11285,7
11286,5
11287,2
11288,8
11289,8
11290,2
11291,9
11292,9
11293,4
11294,1
11295,5
11296,5
11297,4
11298,6
11299,1
11300,9
11301,6
11302,8
11303,7
11304,0
11305,9
11306,8
11307,5
11308,2
11309,4
11310,5
11311,5
11312,9
11313,8
11314,7
11315,5
11316,6
11317,1
11318,4
11319,4
11320,7
11321,4
11322,7
11323,7
11324,6
11325,8
11326,0
11327,3
11328,1
11329,7
11330,0
11331,7
11332,0
11333,0
11334,0
11335,1
11336,5
11337,5
11338,1
11339,9
11340,2
11341,3
11342,6
11343,2
11344,0
11345,4
11346,7
11347,5
11348,8
11349,4
11350,8
11351,2
11352,3
11353,2
11354,0
11355,3
11356,8
11357,1
11358,2
11359,6
11360,5
11361,5
11362,1
11363,3
11364,8
11365,2
11366,6
11367,3
11368,2
11369,9
11370,1
11371,5
11372,0
11373,1
11374,9
11375,6
11376,5
11377,7
11378,5
11379,5
11380,6
11381,7
11382,1
11383,9
11384,4
11385,6
11386,3
11387,3
11388,7
11389,1
11390,1
11391,5
11392,4
11393,1
11394,7
